country,city,year,year_month,month,n_users,pct_is_hired_1mo,pct_is_unemployed,pct_job_offer,pct_job_search,pct_lost_job_1mo,pct_is_hired_1mo_male,pct_is_unemployed_male,pct_job_offer_male,pct_job_search_male,pct_lost_job_1mo_male,pct_is_hired_1mo_female,pct_is_unemployed_female,pct_job_offer_female,pct_job_search_female,pct_lost_job_1mo_female
Mexico,Guadalajara,2015,2015_4,4,42589,0.035220362,0.169057738,0.227758341,0.018784193,0,0.026560425,0.2833112,0.115095175,0.026560425,0,0.073475386,0.382072006,0.10286554,0.044085231,0
Mexico,Guadalajara,2015,2015_5,5,42429,0.044780692,0.108416413,0.223903462,0.018855028,0,0.025715755,0.111434939,0.085719184,0.034287674,0,0.05771173,0.17313519,0.086567595,0.014427932,0
Mexico,Guadalajara,2015,2015_6,6,42539,0.061120384,0.166905663,0.275041726,0.028209408,0.004701568,0.017022725,0.195761341,0.110647715,0.042556813,0,0.0578369,0.274725275,0.130133025,0,0
Mexico,Guadalajara,2015,2015_7,7,43610,0.061912405,0.080256822,0.25682183,0.034395781,0.006879156,0.041449059,0.058028683,0.107767554,0.024869435,0.008289812,0.097820011,0.083845724,0.097820011,0.055897149,0
Mexico,Guadalajara,2015,2015_8,8,42562,0.07048541,0.143320333,0.29603872,0.030543677,0,0.034458994,0.172294969,0.11199173,0.034458994,0,0.085215168,0.326658145,0.099417696,0.028405056,0
Mexico,Guadalajara,2015,2015_9,9,41903,0.045342816,0.109777343,0.252965181,0.021478176,0.002386464,0.034770515,0.104311544,0.121696801,0.017385257,0,0.057191879,0.200171576,0.114383758,0.042893909,0
Mexico,Guadalajara,2015,2015_10,10,42866,0.030327066,0.05832128,0.258946484,0.020995661,0.009331405,0.017295054,0.043237634,0.095122795,0.060532688,0.008647527,0.014265335,0.057061341,0.114122682,0,0.014265335
Mexico,Guadalajara,2015,2015_11,11,41749,0.040719538,0.045510072,0.25150303,0.014371602,0.004790534,0.017885888,0.062600608,0.116258272,0.017885888,0,0.073822531,0.044293518,0.088587037,0.029529012,0.029529012
Mexico,Guadalajara,2015,2015_12,12,41633,0.038431052,0.079264045,0.192155261,0.026421348,0.002401941,0.026845638,0.125279642,0.071588367,0.035794183,0,0.03066544,0.0766636,0.12266176,0,0
Mexico,Guadalajara,2016,2016_1,1,42711,0.053850296,0.060874248,0.29500597,0.028095807,0.002341317,0.035118525,0.052677788,0.105355575,0.035118525,0,0.058105752,0.043579314,0.203370134,0,0
Mexico,Guadalajara,2016,2016_2,2,43172,0.04169369,0.067173168,0.222366349,0.018530529,0.002316316,0.035056968,0.052585451,0.078878177,0.017528484,0,0.056850483,0.113700966,0.17055145,0.042637862,0.014212621
Mexico,Guadalajara,2016,2016_3,3,43929,0.036422409,0.063739216,0.223087254,0.015934804,0,0.017189514,0.068758058,0.103137086,0.008594757,0,0.111126545,0.027781636,0.097235727,0.027781636,0
Mexico,Guadalajara,2016,2016_4,4,44877,0.03788132,0.062392762,0.21168973,0.022283129,0.006684939,0.034112229,0.102336688,0.076752516,0.025584172,0.008528057,0.01409642,0.042289259,0.098674937,0.042289259,0.01409642
Mexico,Guadalajara,2016,2016_5,5,46224,0.041104188,0.060574593,0.237971616,0.034614053,0.004326757,0.024594196,0.032792261,0.057386457,0.024594196,0.008198065,0.040677966,0.06779661,0.081355932,0.054237288,0.013559322
Mexico,Guadalajara,2016,2016_6,6,45963,0.034810609,0.073972543,0.271957879,0.013053978,0.013053978,0.008320852,0.066566816,0.116491929,0.016641704,0.016641704,0.01406272,0.042188159,0.126564478,0,0.028125439
Mexico,Guadalajara,2016,2016_7,7,46381,0.034496885,0.07330588,0.280287187,0.012936332,0.006468166,0.033272334,0.058226585,0.124771253,0.008318084,0.008318084,0.014039028,0.070195142,0.112312228,0.028078057,0
Mexico,Guadalajara,2016,2016_8,8,47985,0.068771491,0.068771491,0.266750026,0.016671877,0.008335938,0.072393822,0.064350064,0.096525097,0.016087516,0.024131274,0.053170278,0.093047986,0.079755417,0.053170278,0
Mexico,Guadalajara,2016,2016_9,9,46868,0.027737475,0.076811471,0.264572843,0.014935564,0.008534608,0.048891786,0.122229465,0.138526728,0.008148631,0,0.013672409,0.054689636,0.082034454,0.041017227,0.013672409
Mexico,Guadalajara,2016,2016_10,10,44473,0.035976885,0.040473995,0.26308097,0.006745666,0,0.016511186,0.049533559,0.090811525,0.016511186,0,0.055944056,0.027972028,0.097902098,0.013986014,0
Mexico,Guadalajara,2016,2016_11,11,45283,0.048583354,0.044166685,0.273833447,0.013250006,0.002208334,0.032913684,0.049370526,0.123426314,0.008228421,0.008228421,0.084151473,0.042075736,0.1542777,0.028050491,0
Mexico,Guadalajara,2016,2016_12,12,42676,0.030462086,0.042178274,0.229637267,0.004686475,0.002343237,0.017361111,0.060763889,0.121527778,0,0,0.030252609,0,0.075631523,0,0
Mexico,Guadalajara,2017,2017_1,1,45265,0.07290401,0.057439523,0.258477853,0.015464487,0.006627637,0.049011599,0.040843,0.130697598,0.0326744,0.0245058,0.085433575,0.042716788,0.071194646,0.014238929,0
Mexico,Guadalajara,2017,2017_2,2,43689,0.043489208,0.043489208,0.281535398,0.011444528,0,0,0.042513392,0.161550889,0.025508035,0,0.03029385,0.015146925,0.106028476,0.015146925,0
Mexico,Guadalajara,2017,2017_3,3,42843,0.042013865,0.067689004,0.30576757,0.016338725,0.011670518,0.017358098,0.026037146,0.182260024,0.008679049,0.008679049,0.0464756,0.108443067,0.108443067,0.030983734,0.015491867
Mexico,Guadalajara,2017,2017_4,4,43070,0.048757836,0.046436034,0.24378918,0.011609009,0.006965405,0.026159749,0.034879665,0.095919079,0,0,0.032154341,0.032154341,0.096463023,0,0
Mexico,Guadalajara,2017,2017_5,5,44243,0.067807337,0.076848315,0.219243722,0.015821712,0.009040978,0.024962556,0.04160426,0.141454485,0.016641704,0,0.031065548,0.093196645,0.093196645,0,0.015532774
Mexico,Guadalajara,2017,2017_6,6,42370,0.070804815,0.108567383,0.264337975,0.014160963,0.007080481,0.017391304,0.026086957,0.182608696,0,0.017391304,0.098376783,0.098376783,0.065584522,0,0
Mexico,Guadalajara,2017,2017_7,7,43473,0.073608907,0.071308628,0.243829503,0.020702505,0.004600557,0.051352277,0.051352277,0.102704553,0.025676138,0.008558713,0.097323601,0.081103001,0.178426602,0.0162206,0
Mexico,Guadalajara,2017,2017_8,8,43280,0.097042514,0.076247689,0.212569316,0.02310536,0.009242144,0.03455425,0.060469938,0.086385625,0,0,0.116201859,0.049800797,0.099601594,0.016600266,0
Mexico,Guadalajara,2017,2017_9,9,47033,0.042523335,0.061658835,0.178598006,0.012757,0.0063785,0.01592864,0.01592864,0.127429118,0.00796432,0,0.060114217,0.10519988,0.045085663,0,0.030057109
Mexico,Guadalajara,2017,2017_10,10,44544,0.062859195,0.083063937,0.217762213,0.022449713,0.004489943,0.050382064,0.092367117,0.109161139,0.025191032,0.008397011,0.032921811,0.164609053,0.032921811,0.032921811,0
Mexico,Guadalajara,2017,2017_11,11,43443,0.059848537,0.071357871,0.234790415,0.016113068,0.004603734,0.008633342,0.060433394,0.12950013,0.017266684,0,0.119719514,0.068411151,0.15392509,0.017102788,0
Mexico,Guadalajara,2017,2017_12,12,42481,0.037663897,0.056495845,0.153009581,0.004707987,0.009415974,0.00879817,0.06158719,0.12317438,0,0.00879817,0.054426705,0.018142235,0.108853411,0,0
Mexico,Guadalajara,2018,2018_1,1,44381,0.081115793,0.081115793,0.234334513,0.027038598,0.018025732,0.033861001,0.033861001,0.118513502,0.0169305,0.0169305,0.034518467,0.086296168,0.103555402,0.017259234,0.017259234
Mexico,Guadalajara,2018,2018_2,2,43892,0.070627905,0.059236307,0.209605395,0.013669917,0.006834959,0.016933367,0.033866734,0.101600203,0.016933367,0,0.036062027,0.05409304,0.126217093,0.018031013,0
Mexico,Guadalajara,2018,2018_3,3,45461,0.046193441,0.070390005,0.213369702,0.017597501,0.006599063,0.024801587,0.066137566,0.074404762,0.024801587,0,0.017319016,0.103914098,0.103914098,0,0
Mexico,Guadalajara,2018,2018_4,4,47347,0.057025788,0.06758612,0.217542822,0.023232729,0.010560331,0.016016657,0.056058301,0.128133259,0.024024986,0,0.068166326,0.034083163,0.11929107,0.017041581,0
Mexico,Guadalajara,2018,2018_5,5,48199,0.064316687,0.089213469,0.211622648,0.016597855,0.018672587,0.031493583,0.062987166,0.118100937,0.023620187,0.007873396,0.01675884,0.050276521,0.083794201,0,0
Mexico,Guadalajara,2018,2018_6,6,48958,0.069447281,0.102128355,0.157277667,0.022468238,0.012255403,0.038387716,0.046065259,0.053742802,0.02303263,0.015355086,0.068294349,0.102441523,0.068294349,0.034147174,0.017073587
Mexico,Guadalajara,2018,2018_7,7,49134,0.091586274,0.071233769,0.195384052,0.012211503,0.016282004,0.0078125,0.0625,0.0859375,0.0078125,0.0078125,0.118443316,0.084602369,0.067681895,0,0.016920474
Mexico,Guadalajara,2018,2018_8,8,47942,0.085520003,0.08343415,0.208585374,0.022944391,0.006257561,0.024046169,0.072138506,0.080153895,0.032061558,0,0.126330987,0.108283703,0.144378271,0.018047284,0
Mexico,Guadalajara,2018,2018_9,9,48625,0.080205656,0.071979434,0.183033419,0.020565553,0.016452442,0.039463299,0.039463299,0.063141279,0.023677979,0.01578532,0.035958288,0.035958288,0.053937433,0.017979144,0.017979144
Mexico,Guadalajara,2018,2018_10,10,49363,0.056722647,0.079006543,0.210684116,0.006077426,0.014180662,0.007861635,0.055031447,0.070754717,0,0,0.017962996,0.035925992,0.14370397,0,0.017962996
Mexico,Guadalajara,2018,2018_11,11,48121,0.05195237,0.081045697,0.184950437,0.016624758,0.008312379,0.008016675,0.064133397,0.096200096,0.024050024,0,0.019087612,0.076350449,0.114525673,0,0
Mexico,Guadalajara,2018,2018_12,12,48451,0.051598522,0.088749458,0.165115271,0.012383645,0.014447586,0.031885213,0.087684336,0.087684336,0.015942607,0,0,0.077639752,0.058229814,0,0.038819876
Mexico,Guadalajara,2019,2019_1,1,51982,0.090415913,0.119272056,0.196221769,0.036551114,0.023084914,0.036835126,0.066303227,0.088404302,0.036835126,0.022101076,0.12551551,0.143446297,0.053792361,0.017930787,0.017930787
Mexico,Guadalajara,2019,2019_2,2,48807,0.077857684,0.094248776,0.243817485,0.012293319,0.014342205,0.040060893,0.064097428,0.144219213,0,0.016024357,0.039872408,0.039872408,0.23923445,0,0.019936204
Mexico,Guadalajara,2019,2019_3,3,50075,0.115826261,0.09785322,0.205691463,0.023964054,0.019970045,0.078895464,0.039447732,0.078895464,0,0,0.13825795,0.079004543,0.098755678,0,0.019751136
Mexico,Guadalajara,2019,2019_4,4,51019,0.064681785,0.107802975,0.215605951,0.015680433,0.011760325,0.062558649,0.07037848,0.172036284,0.023459493,0,0.038872692,0.077745384,0.155490768,0,0
Mexico,Guadalajara,2019,2019_5,5,50749,0.124140377,0.118228931,0.159609056,0.021675304,0.019704822,0.039277298,0.070699136,0.078554595,0.023566379,0.015710919,0.080922517,0.080922517,0.060691888,0.040461258,0.020230629
Mexico,Guadalajara,2019,2019_6,6,50815,0.116107449,0.122011217,0.159401751,0.029518843,0.02755092,0.047820196,0.039850163,0.11955049,0,0.007970033,0.08336807,0.041684035,0.208420175,0.041684035,0.041684035
Mexico,Guadalajara,2019,2019_7,7,52026,0.105716373,0.128781763,0.14415869,0.034598086,0.015376927,0.055458723,0.063381398,0.095072096,0.031690699,0.007922675,0.106202209,0.148683093,0.106202209,0.042480884,0
Mexico,Guadalajara,2019,2019_8,8,51708,0.094762899,0.127639824,0.141177381,0.029009051,0.023207241,0.016074586,0.056261051,0.120559396,0,0.016074586,0.14858841,0.084907663,0.042453831,0,0
Mexico,Guadalajara,2019,2019_9,9,51473,0.081596177,0.099081072,0.118508733,0.027198726,0.015542129,0,0.032375556,0.032375556,0.016187778,0.008093889,0.0888494,0.0444247,0.02221235,0,0
Mexico,Guadalajara,2019,2019_10,10,52658,0.098750427,0.136731361,0.159519921,0.020889513,0.03418284,0.072528004,0.088645338,0.080586671,0.024176001,0.016117334,0.066874721,0.066874721,0.156041016,0.022291574,0.066874721
Mexico,Guadalajara,2019,2019_11,11,52774,0.090953879,0.117482093,0.125061583,0.024633342,0.013264107,0.00817127,0.040856349,0.089883968,0.00817127,0.01634254,0.068681319,0.045787546,0,0,0
Mexico,Guadalajara,2019,2019_12,12,52065,0.084509747,0.144050706,0.078747719,0.032651493,0.032651493,0.02512142,0.075364261,0.008373807,0.008373807,0.016747613,0.02417795,0.048355899,0.072533849,0.02417795,0
Mexico,Guadalajara,2020,2020_1,1,53315,0.112538685,0.155678514,0.11066304,0.033761606,0.026259027,0.024952175,0.091491308,0.04990435,0.024952175,0.016634783,0.024691358,0.12345679,0.12345679,0,0
Mexico,Guadalajara,2020,2020_2,2,52343,0.101255182,0.103165657,0.085971381,0.024836177,0.028657127,0.043948317,0.087896634,0.05273798,0.008789663,0.008789663,0.078554595,0.104739461,0,0,0.026184865
Mexico,Guadalajara,2020,2020_3,3,55403,0.081223038,0.198545205,0.097467646,0.02526939,0.034294172,0.016605779,0.024908668,0.083028894,0,0,0.046587468,0.279524808,0.023293734,0.023293734,0.046587468
Mexico,Guadalajara,2020,2020_4,4,56844,0.036943213,0.232214482,0.077404827,0.022869608,0.033424812,0.016586499,0.091225742,0.049759496,0.033172997,0.008293249,0.023380874,0.093523498,0.070142623,0.023380874,0.023380874
Mexico,Guadalajara,2020,2020_5,5,55734,0.043061686,0.245810457,0.06997524,0.025119317,0.02332508,0.008707767,0.13061651,0.026123302,0,0.008707767,0.025813113,0.129065565,0.025813113,0.051626226,0
Mexico,Guadalajara,2020,2020_6,6,55294,0.086808695,0.197128079,0.099468297,0.030744746,0.021702174,0.008933357,0.080400214,0.044666786,0,0.008933357,0.124875125,0.0999001,0.074925075,0,0.04995005
Mexico,Guadalajara,2020,2020_7,7,54234,0.079286057,0.197293211,0.121694878,0.044252683,0.027657927,0.009161704,0.109940449,0.04580852,0,0.009161704,0,0.083986562,0.055991041,0,0.055991041
Mexico,Guadalajara,2020,2020_8,8,53683,0.113630013,0.236573962,0.113630013,0.031667381,0.018627871,0.018737118,0.149896946,0.065579914,0.037474236,0,0.02886836,0.144341801,0,0,0
Mexico,Guadalajara,2020,2020_9,9,53071,0.094213412,0.18277402,0.081023535,0.03203256,0.026379755,0.009508415,0.066558905,0.01901683,0.009508415,0.01901683,0,0.151607035,0,0.030321407,0
Mexico,Guadalajara,2020,2020_10,10,53023,0.082982856,0.160307791,0.094298701,0.02828961,0.026403636,0.01935359,0.106444746,0.01935359,0.01935359,0.009676795,0.061500615,0.092250923,0.030750308,0,0
Mexico,Guadalajara,2020,2020_11,11,52816,0.071947895,0.151469252,0.085201454,0.018933656,0.022720388,0.029397354,0.088192063,0.029397354,0.019598236,0.009799118,0.03170577,0.158528852,0,0,0
Mexico,Guadalajara,2020,2020_12,12,50200,0.069721116,0.14940239,0.075697211,0.027888446,0.021912351,0.031185031,0.062370062,0.031185031,0.01039501,0.01039501,0,0.13050571,0.065252855,0.032626427,0
Mexico,Guadalajara,2021,2021_1,1,52113,0.099783164,0.212998676,0.078675187,0.032621419,0.013432349,0.049820646,0.099641291,0.039856517,0.009964129,0,0.029949087,0.179694519,0,0.059898173,0
Mexico,Guadalajara,2021,2021_2,2,50760,0.100472813,0.143814027,0.102442868,0.021670607,0.031520883,0,0.092821782,0.061881188,0.020627063,0,0.031897927,0.09569378,0.063795853,0,0.063795853
Mexico,Guadalajara,2021,2021_3,3,51269,0.078019856,0.157990209,0.087772338,0.029257446,0.023405957,0,0.041506693,0.041506693,0,0.020753346,0.03187759,0.15938795,0.09563277,0.06375518,0.03187759
Mexico,Guadalajara,2021,2021_4,4,48820,0.081933634,0.163867268,0.09627202,0.022531749,0.020483408,0.042831138,0.128493415,0.042831138,0,0,0.032679739,0.098039216,0.098039216,0,0
Mexico,Guadalajara,2021,2021_5,5,43233,0.083269725,0.097148012,0.113339347,0.023130479,0.018504383,0.012071463,0.036214389,0.060357315,0,0,0,0.036509675,0.07301935,0,0.036509675
Mexico,Guadalajara,2021,2021_6,6,30993,0.0645307,0.061304165,0.048398025,0.00645307,0.003226535,0,0.034952814,0.017476407,0.017476407,0,0,0,0,0,0
Mexico,Monterrey,2012,2012_1,1,32694,0.244693216,0.446565119,0.321159846,0.15293326,0.015293326,0.235802712,0.363529181,0.137551582,0.167026921,0.009825113,0.397071597,0.496339496,0.186127311,0.148901849,0.012408487
Mexico,Monterrey,2012,2012_2,2,32674,0.168329559,0.315235355,0.23872192,0.064271286,0.01224215,0.167125442,0.294927251,0.157294534,0.078647267,0.019661817,0.170773359,0.390339107,0.146377165,0.036594291,0.012198097
Mexico,Monterrey,2012,2012_3,3,34896,0.174805135,0.381132508,0.303759743,0.120357634,0.005731316,0.207000376,0.366955213,0.169363944,0.084681972,0.009409108,0.1798359,0.449589749,0.123637181,0.1798359,0.011239744
Mexico,Monterrey,2012,2012_4,4,35523,0.177349886,0.301213298,0.197055429,0.056301551,0.005630155,0.146279027,0.292558054,0.127994149,0.018284878,0.009142439,0.255669186,0.366829702,0.077812361,0.100044464,0.011116052
Mexico,Monterrey,2012,2012_5,5,38186,0.16236317,0.434714293,0.240925994,0.125700519,0.007856282,0.163272321,0.403884163,0.137492481,0.07733952,0.01718656,0.195131971,0.554585601,0.112971141,0.112971141,0.010270104
Mexico,Monterrey,2012,2012_6,6,38495,0.213014677,0.483179634,0.226003377,0.161059878,0.0129887,0.169937973,0.441838729,0.110459682,0.110459682,0.008496899,0.207296849,0.59079602,0.08291874,0.238391376,0.010364842
Mexico,Monterrey,2012,2012_7,7,39248,0.206379943,0.438238891,0.247146351,0.183448838,0.010191602,0.192791282,0.377200335,0.142497904,0.201173512,0.00838223,0.253755583,0.578562728,0.162403573,0.15225335,0.010150223
Mexico,Monterrey,2012,2012_8,8,39562,0.230018705,0.477731156,0.255295486,0.154188363,0.017693747,0.19326107,0.369716831,0.067221242,0.151247794,0.025207966,0.302327925,0.56434546,0.24186234,0.171319158,0.020155195
Mexico,Monterrey,2012,2012_9,9,38837,0.193114813,0.381079898,0.239462368,0.154491851,0.012874321,0.145985401,0.291970803,0.128810648,0.128810648,0.017174753,0.193976519,0.387953037,0.193976519,0.245022971,0.01020929
Mexico,Monterrey,2012,2012_10,10,39036,0.189568603,0.312532022,0.307408546,0.107592991,0.010246952,0.186551344,0.24590859,0.169592131,0.084796065,0.008479607,0.223236936,0.426179604,0.162354135,0.172501268,0.0304414
Mexico,Monterrey,2012,2012_11,11,39185,0.145463825,0.313895623,0.227127727,0.102079878,0.002551997,0.133578227,0.250459175,0.175321423,0.083486392,0.008348639,0.206547558,0.444077249,0.123928535,0.216874935,0
Mexico,Monterrey,2012,2012_12,12,41821,0.129121733,0.325195476,0.148250879,0.100428015,0.023911432,0.119113793,0.238227587,0.095291035,0.079409196,0.023822759,0.112834979,0.376116596,0.178655383,0.112834979,0
Mexico,Monterrey,2013,2013_1,1,42402,0.193387104,0.429225037,0.238196311,0.150936277,0.014150276,0.19509911,0.351178399,0.148275324,0.124863431,0.015607929,0.248138958,0.543996946,0.104981867,0.181332315,0
Mexico,Monterrey,2013,2013_2,2,41044,0.141311763,0.33378813,0.221713283,0.099892798,0.014618458,0.113636364,0.211038961,0.105519481,0.089285714,0.024350649,0.191185349,0.432682632,0.090561481,0.140873415,0.010062387
Mexico,Monterrey,2013,2013_3,3,41642,0.141683877,0.237740743,0.242543586,0.079246914,0.009605687,0.09593093,0.183867615,0.111919418,0.079942441,0.015988488,0.216791486,0.285770595,0.098541585,0.068979109,0
Mexico,Monterrey,2013,2013_4,4,42237,0.142055544,0.281743495,0.232024055,0.097071288,0.00947037,0.125994173,0.259862981,0.181116623,0.078746358,0.007874636,0.155915026,0.350808809,0.048723446,0.107191581,0.019489378
Mexico,Monterrey,2013,2013_5,5,43068,0.134670753,0.306492059,0.239156682,0.090554472,0.009287638,0.138974676,0.208462014,0.146695491,0.084928968,0.007720815,0.127376053,0.362531844,0.078385264,0.058788948,0.009798158
Mexico,Monterrey,2013,2013_6,6,42119,0.185189582,0.394121418,0.220802963,0.130582397,0.007122676,0.153883534,0.380659269,0.129586134,0.137685268,0,0.264388855,0.498271304,0.071181615,0.14236323,0.010168802
Mexico,Monterrey,2013,2013_7,7,41446,0.195435024,0.381218935,0.195435024,0.118226126,0.019302225,0.20418164,0.318523358,0.171512578,0.114341718,0.040836328,0.191744878,0.413765264,0.07064285,0.191744878,0
Mexico,Monterrey,2013,2013_8,8,41882,0.186237524,0.298457571,0.21011413,0.095506423,0.007162982,0.161199323,0.201499154,0.128959458,0.088659628,0,0.293700628,0.354466275,0.091148471,0.111403686,0
Mexico,Monterrey,2013,2013_9,9,43707,0.144141671,0.34777038,0.201340746,0.118974077,0.004575926,0.092857696,0.340478217,0.092857696,0.139286543,0,0.195102917,0.458491854,0.107306604,0.136572042,0.009755146
Mexico,Monterrey,2013,2013_10,10,43332,0.115388166,0.272316071,0.210006462,0.069232899,0.00692329,0.125068397,0.19541937,0.109434847,0.070350973,0.007816775,0.069748904,0.338780391,0.049820646,0.10960542,0.009964129
Mexico,Monterrey,2013,2013_11,11,41958,0.1001001,0.209733543,0.197816864,0.059583393,0.004766671,0.07315289,0.227586767,0.097537186,0.056896692,0,0.112405477,0.255466994,0.051093399,0.061312078,0.01021868
Mexico,Monterrey,2013,2013_12,12,41339,0.089503858,0.253997436,0.217712088,0.06047558,0.016933162,0.057105564,0.236580193,0.146842878,0.057105564,0.016315875,0.063572791,0.233100233,0.042381861,0.084763721,0.010595465
Mexico,Monterrey,2014,2014_1,1,45213,0.165881494,0.247716365,0.232234092,0.079623117,0.008847013,0.143797775,0.295163854,0.196775903,0.075683039,0,0.163382989,0.25949063,0.028832292,0.067275348,0.009610764
Mexico,Monterrey,2014,2014_2,2,43533,0.087290102,0.183768635,0.209036823,0.068913238,0.009188432,0.054504399,0.210231254,0.14015417,0.101222456,0.031145371,0.090762404,0.181524808,0.080677693,0.110931827,0
Mexico,Monterrey,2014,2014_3,3,45231,0.117176273,0.1724481,0.238774292,0.068537065,0.006632619,0.106237669,0.151768098,0.121414479,0.068295644,0,0.077624685,0.223170968,0.106733941,0.058218513,0.019406171
Mexico,Monterrey,2014,2014_4,4,44369,0.092406861,0.191575199,0.216367283,0.06536095,0.011269129,0.03857727,0.216032714,0.069439086,0.077154541,0.007715454,0.101091791,0.222401941,0.11120097,0.080873433,0.030327537
Mexico,Monterrey,2014,2014_5,5,44618,0.143439867,0.242054776,0.253261016,0.069478686,0.015688735,0.115057145,0.214773337,0.153409527,0.076704763,0.023011429,0.152516523,0.213523132,0.081342145,0.081342145,0.010167768
Mexico,Monterrey,2014,2014_6,6,45263,0.139186532,0.234186863,0.181163423,0.081744471,0.01325586,0.150715901,0.143180106,0.143180106,0.067822155,0,0.120724346,0.311871227,0.080482897,0.09054326,0.010060362
Mexico,Monterrey,2014,2014_7,7,43740,0.155464106,0.201188843,0.187471422,0.048010974,0.006858711,0.095238095,0.166666667,0.134920635,0.063492063,0,0.157381177,0.262301962,0.083936628,0.041968314,0
Mexico,Monterrey,2014,2014_8,8,43277,0.143263165,0.224137533,0.182545001,0.069320886,0.011553481,0.104712042,0.161095449,0.104712042,0.056383407,0,0.150505268,0.247258654,0.053751881,0.064502258,0.010750376
Mexico,Monterrey,2014,2014_9,9,42977,0.118668125,0.188472904,0.197780208,0.032575564,0.004653652,0.04899159,0.130644239,0.122478974,0.03266106,0,0.110827884,0.254904134,0.044331154,0.011082788,0.011082788
Mexico,Monterrey,2014,2014_10,10,43003,0.076738832,0.148826826,0.216263982,0.032555868,0.016277934,0.065827368,0.148111577,0.123426314,0.016456842,0.024685263,0.090426133,0.1017294,0.0678196,0.045213067,0.022606533
Mexico,Monterrey,2014,2014_11,11,46672,0.036424409,0.115701063,0.177836819,0.034281796,0.006427837,0.0250501,0.108550434,0.100200401,0.058450234,0,0.045563276,0.170862285,0.034172457,0,0.022781638
Mexico,Monterrey,2014,2014_12,12,48861,0.057305417,0.124843945,0.178056118,0.040932441,0.006139866,0.031816736,0.071587655,0.071587655,0.023862552,0,0.043773255,0.109433136,0.109433136,0.065659882,0
Mexico,Monterrey,2015,2015_1,1,50455,0.107026063,0.162521058,0.186304628,0.027747498,0.005945892,0.054721701,0.203252033,0.078173859,0.039086929,0,0.170484816,0.181140117,0.042621204,0.031965903,0.010655301
Mexico,Monterrey,2015,2015_2,2,50153,0.083743744,0.125615616,0.181444779,0.02990848,0.003987797,0.070241161,0.101459455,0.109264029,0.007804573,0.007804573,0.108837614,0.141488899,0.065302569,0.054418807,0
Mexico,Monterrey,2015,2015_3,3,52919,0.08125626,0.12282923,0.185188685,0.034014248,0.007558722,0.081324856,0.05914535,0.147863374,0.022179506,0,0.061677632,0.164473684,0.041118421,0.071957237,0.020559211
Mexico,Monterrey,2015,2015_4,4,53562,0.065344834,0.175497554,0.182965535,0.029871924,0.009334976,0.065982405,0.168621701,0.117302053,0.021994135,0.007331378,0.070965126,0.395377129,0.050689376,0.0405515,0.010137875
Mexico,Monterrey,2015,2015_5,5,53189,0.078963696,0.191768975,0.142886687,0.035721672,0.001880088,0.057753393,0.259890269,0.050534219,0.043315045,0,0.092506938,0.359749203,0.071949841,0.051392743,0
Mexico,Monterrey,2015,2015_6,6,54015,0.112931593,0.220309173,0.164769046,0.040729427,0.001851338,0.106074535,0.275793791,0.063644721,0.042429814,0.007071636,0.122361578,0.183542368,0.071377587,0.081574386,0
Mexico,Monterrey,2015,2015_7,7,54396,0.104787117,0.136039415,0.441208912,0.023898816,0.003676741,0.07723092,0.105314892,0.322965667,0.021062978,0.007020993,0.163348647,0.183767228,0.735068913,0.030627871,0
Mexico,Monterrey,2015,2015_8,8,54177,0.145818336,0.219650405,0.208575595,0.038761836,0.007383207,0.113943883,0.156672839,0.113943883,0.028485971,0.007121493,0.263959391,0.47715736,0.101522843,0.081218274,0.010152284
Mexico,Monterrey,2015,2015_9,9,52723,0.068281395,0.183980426,0.201050775,0.032243992,0.001896705,0.029704441,0.178226645,0.133669984,0.037130551,0,0.103680664,0.248833593,0.051840332,0.041472265,0
Mexico,Monterrey,2015,2015_10,10,52399,0.074428901,0.112597569,0.179392737,0.0229012,0,0.076109293,0.098942081,0.10655301,0.022832788,0,0.063498783,0.105831305,0.116414435,0.052915652,0
Mexico,Monterrey,2015,2015_11,11,51798,0.055986718,0.108112282,0.413143365,0.021236341,0,0.061557402,0.061557402,0.40781779,0.023084026,0,0.054171181,0.097508126,0.801733478,0.021668472,0
Mexico,Monterrey,2015,2015_12,12,52632,0.072199422,0.104499164,0.125398997,0.015199878,0.009499924,0.060299992,0.097987488,0.060299992,0.015074998,0.007537499,0.065139507,0.184561937,0.054282923,0.021713169,0
Mexico,Monterrey,2016,2016_1,1,54986,0.096388172,0.127305132,0.154584803,0.032735605,0.003637289,0.064659818,0.064659818,0.057475393,0.007184424,0.007184424,0.092687951,0.164778579,0.102986612,0.051493306,0
Mexico,Monterrey,2016,2016_2,2,54567,0.087965254,0.113621786,0.16860007,0.021991313,0.003665219,0.058698364,0.073372955,0.095384841,0.014674591,0,0.143810991,0.123266564,0.041088855,0.010272214,0
Mexico,Monterrey,2016,2016_3,3,55810,0.062712775,0.114674789,0.186346533,0.034044078,0.005375381,0.035686247,0.121333238,0.10705874,0.028548997,0.007137249,0.070864547,0.121482081,0.060741041,0.03037052,0.010123507
Mexico,Monterrey,2016,2016_4,4,56627,0.060042029,0.111254349,0.174828262,0.024723189,0.00882971,0.042710706,0.07118451,0.099658314,0.007118451,0.007118451,0.081259523,0.162519045,0.081259523,0.060944642,0.020314881
