date,High (80%-100%),Low (0%-40%),Medium (40%-80%),High (80%-100%)_StdErr,Low (0%-40%)_StdErr,Medium (40%-80%)_StdErr,state
2020-05-02T00:00:00.000Z,0.5992073917150635,0.4169730070370759,0.4834097527276331,0.007063004876394365,0.006417499135182554,0.00454922090712476,ID
2020-05-03T00:00:00.000Z,0.6066336027264575,0.42357495461161043,0.48947277905224407,0.006694223578502086,0.0046821931423636715,0.004954214817381687,ID
2020-05-04T00:00:00.000Z,0.6140598137378516,0.4289765480816841,0.4952443137266333,0.006394706260268078,0.004222027416168029,0.005480869888453742,ID
2020-05-05T00:00:00.000Z,0.621565876480551,0.4328776989211818,0.5006077600907122,0.005680490254281086,0.0030664388106418877,0.005391396165814169,ID
2020-05-06T00:00:00.000Z,0.6273152011345334,0.4363287169715066,0.5054465214843921,0.005083370943044303,0.002486191130709478,0.005011773009072957,ID
2020-05-07T00:00:00.000Z,0.6322660084754628,0.4385793809173707,0.510460177868205,0.004898549203873543,0.002831912947696751,0.004356584098583607,ID
2020-05-08T00:00:00.000Z,0.6373765192790027,0.4409800891262922,0.5148908509515745,0.004200931374939094,0.0023147701502740318,0.003323288905305763,ID
2020-05-09T00:00:00.000Z,0.6424870300825427,0.4430807088090987,0.5186802424044563,0.003947750936173107,0.0017049090030597392,0.002391179284247124,ID
2020-05-10T00:00:00.000Z,0.6470385787669456,0.44488123996578993,0.521070473936274,0.0035519811757761073,0.0012829540052668113,0.00191272231621098,ID
2020-05-11T00:00:00.000Z,0.6505520549443793,0.4447311957027323,0.5229360204976928,0.003247085558289795,0.0013298658904658132,0.0018221272352868063,ID
2020-05-12T00:00:00.000Z,0.65326701380876,0.44623163833330837,0.525559445349688,0.003032263700128509,0.0010335037996059744,0.0021236033084499222,ID
2020-05-13T00:00:00.000Z,0.6564610830609724,0.4490824793314027,0.5285326601819491,0.0025913223104658055,0.0028961090905411276,0.0024341831480521486,ID
2020-05-14T00:00:00.000Z,0.6594155971192689,0.45208336459255477,0.5314475766841659,0.0022502199620641605,0.004119163671658839,0.002972039742635217,ID
2020-05-15T00:00:00.000Z,0.6626096663714814,0.4559845154320525,0.5348871781567818,0.0021602644247425617,0.004947670233524629,0.0034796881453714136,ID
2020-05-16T00:00:00.000Z,0.6642865527288929,0.4610860203760109,0.5381518846392646,0.0020361756555917648,0.005982567479127988,0.0037162613329116065,ID
2020-05-17T00:00:00.000Z,0.666123142548915,0.46558734826773895,0.5419412760921464,0.0020777653035707094,0.006112858848662754,0.0035628288283675942,ID
2020-05-18T00:00:00.000Z,0.6683589910254639,0.47083889747475505,0.5460804575252942,0.0021109169285466597,0.004662518006603806,0.003216784952543795,ID
2020-05-19T00:00:00.000Z,0.6711538016211497,0.4763905352078863,0.5503945339485751,0.0021516382845062514,0.0034200731210252853,0.003576713277962698,ID
2020-05-20T00:00:00.000Z,0.6741083156794464,0.48059177457349916,0.5550001020220775,0.0025783716134991884,0.003525951502094884,0.0040683946292148975,ID
2020-05-21T00:00:00.000Z,0.6777814953194907,0.4838927483607664,0.5598388634157575,0.003465407721267777,0.0030891956260448183,0.004564014217203104,ID
2020-05-22T00:00:00.000Z,0.6809755645717033,0.48584332378051526,0.563569956538595,0.004070828766057047,0.002333605042943558,0.004403657574796455,ID
2020-05-23T00:00:00.000Z,0.6847285959430529,0.4853931909913425,0.5672427513313881,0.003850127037141251,0.002517685306894559,0.0038378626999578166,ID
2020-05-24T00:00:00.000Z,0.688561479045708,0.48509310246522724,0.5705074578138709,0.0035777179861638487,0.002659731780935506,0.0029175063885587644,ID
2020-05-25T00:00:00.000Z,0.6921548069544469,0.4855432352544001,0.572606197695467,0.003037982645234395,0.0024967333312008026,0.0016307330391149477,ID
2020-05-26T00:00:00.000Z,0.694949617550133,0.48419283688688164,0.573480672646132,0.0021916031427889897,0.002619933050990242,9.459391852727505E-4,ID
2020-05-27T00:00:00.000Z,0.6970257625640709,0.4814920401518448,0.573480672646132,0.0012568018761775687,0.002333605042943557,9.459391852727505E-4,ID
2020-05-28T00:00:00.000Z,0.6973451694892923,0.47894128767986555,0.5720232143950236,0.001069171975789298,0.0017505164023363623,0.001260436920192439,ID
2020-05-29T00:00:00.000Z,0.6971854660266816,0.47699071226011674,0.5697495795232946,0.0011688880094128484,0.0013878531092154486,0.00246440249545525,ID
2020-05-30T00:00:00.000Z,0.6964668004449338,0.4730895614206191,0.5668346630210778,0.0016243062603905662,0.004089298807855029,0.003168347228428507,ID
2020-05-31T00:00:00.000Z,0.6946302106249116,0.46873827779194865,0.5629869732381516,0.002230852160859292,0.0055395715152425145,0.0038062207357443013,ID
2020-06-01T00:00:00.000Z,0.6920749552231417,0.4637868171110478,0.5589643884650924,0.002623183052963933,0.005794485046286417,0.004436848062429341,ID
2020-06-02T00:00:00.000Z,0.6892801446274558,0.45973562200849255,0.5537758370911465,0.0028605798433738497,0.0053710583656828865,0.005194116207781622,ID
2020-06-03T00:00:00.000Z,0.6853674097934954,0.45538433837982206,0.5481791974068903,0.0032948449543927128,0.005054460489855668,0.005120306185755393,ID
2020-06-04T00:00:00.000Z,0.6816942301534511,0.45163323180338205,0.5419995744221907,0.003624541537553994,0.003906437279770203,0.00518826023803758,ID
2020-06-05T00:00:00.000Z,0.6774620883942696,0.44743199243776915,0.5371025146984665,0.003903852337068156,0.001237802018668578,0.0049696643123496986,ID
2020-06-06T00:00:00.000Z,0.6726709845159508,0.4454814170180203,0.5313892783541215,0.004371310001024306,0.0016685749613723133,0.004890848091628513,ID
2020-06-07T00:00:00.000Z,0.6678798806376322,0.4420303989676955,0.526084130320087,0.0046195298215742754,0.0037497726124648646,0.004638412881422571,ID
2020-06-08T00:00:00.000Z,0.663248480221924,0.4394796464957162,0.520895578946141,0.004477238778191846,0.004036503643680301,0.004199166297346191,ID
2020-06-09T00:00:00.000Z,0.6588566350001318,0.4379792038651402,0.5159402208923726,0.003801842592663882,0.003527192815811188,0.004458689584350553,ID
2020-06-10T00:00:00.000Z,0.6547841967035609,0.4379792038651402,0.5120342327794021,0.0036317178395201353,0.003527192815811188,0.0036987930789404468,ID
2020-06-11T00:00:00.000Z,0.6511908687948217,0.4382792923912554,0.5087112279668748,0.0028774336207282336,0.0036944961632517843,0.0034891711523955993,ID
2020-06-12T00:00:00.000Z,0.6479169478113039,0.439929779284889,0.5044554498736383,0.002264500241832381,0.004472756592350372,0.0029497201135803303,ID
2020-06-13T00:00:00.000Z,0.6451221372156181,0.4408300448632347,0.5002579701104463,0.002283582680640742,0.004502022487501911,0.0035633852450650625,ID
2020-06-14T00:00:00.000Z,0.641289254112963,0.442930664546041,0.495360910386722,0.0034120461960115544,0.003327954845457276,0.0044250655653042805,ID
2020-06-15T00:00:00.000Z,0.6364981502346442,0.4421804432307531,0.49023065734282045,0.004696454080622267,0.003953222627396693,0.005153625867070955,ID
2020-06-16T00:00:00.000Z,0.6310682325058831,0.4403799120740618,0.4864995642199829,0.005490931595441356,0.004569580726165616,0.005362759836182066,ID
2020-06-17T00:00:00.000Z,0.6269159424780069,0.4378291596020826,0.4818939961464804,0.005514364483435662,0.0049600416375973075,0.00463142634959355,ID
2020-06-18T00:00:00.000Z,0.6214860247492455,0.4339280087625849,0.47839609634382024,0.005375002929856955,0.004960041637597317,0.003349632400872499,ID
2020-06-19T00:00:00.000Z,0.615976255289179,0.42882650381862647,0.4748981965411601,0.004838960745288966,0.0036861925813480266,0.0021350865229532246,ID
2020-06-20T00:00:00.000Z,0.6103866340978072,0.42297477755937996,0.4716334900586773,0.0038613814517832784,0.004285829641920189,0.0019729293409670406,ID
2020-06-21T00:00:00.000Z,0.6053559750255726,0.41682296277401837,0.4694181535169925,0.0038613814517831236,0.005159889156959112,0.0022242253980935354,ID
2020-06-22T00:00:00.000Z,0.6003253159533378,0.41232163488229023,0.4673194136353964,0.004750264588064189,0.006093492746731568,0.00291818585285114,ID
2020-06-23T00:00:00.000Z,0.5954543603437138,0.4072201299383318,0.4646959887834013,0.005488899046196238,0.006117869682918269,0.003153293626017579,ID
2020-06-24T00:00:00.000Z,0.5901042943462579,0.4025687577835461,0.46166447562109586,0.004930839918010523,0.0052847871920366244,0.0034449495626720987,ID
2020-06-25T00:00:00.000Z,0.5857124491244657,0.4000180053115669,0.4582831724785243,0.0044511322070760985,0.004002743004128475,0.0026673565469106006,ID
2020-06-26T00:00:00.000Z,0.5811609004400629,0.39806742989181804,0.45548485263639626,0.0038920836594153346,0.0024507229632723454,0.0020639493472810544,ID
2020-06-27T00:00:00.000Z,0.5766892034869654,0.3971671643134725,0.4526865327942681,0.0031639271766744546,0.002261197964489017,0.002430923079873228,ID
2020-06-28T00:00:00.000Z,0.5722973582651733,0.3977673413657029,0.45029630126245035,0.00305426348338488,0.002237845896657234,0.002082754926368955,ID
2020-06-29T00:00:00.000Z,0.569183140744266,0.3979173856287605,0.44889714134138625,0.003116946299101094,0.0021783707934202707,0.0017788157046838404,ID
2020-06-30T00:00:00.000Z,0.5669472922677172,0.39836751841793333,0.4471481914400562,0.0029802993971185894,0.001976057563492805,0.0015138868918011192,ID
2020-07-01T00:00:00.000Z,0.5645517403285579,0.3979173856287605,0.44563243485890347,0.0025204997975515836,0.0022201706632864553,0.0016548695220065005,ID
2020-07-02T00:00:00.000Z,0.5625554470459252,0.3961168544720693,0.4438834849575734,0.0016605405973290853,0.0020478583769763465,0.001464179449324223,ID
2020-07-03T00:00:00.000Z,0.5611181158824295,0.3953666331567812,0.4415515517558,9.630146751441658E-4,0.0014615950901687802,0.0017891878958248158,ID
2020-07-04T00:00:00.000Z,0.5603994503006817,0.3955166774198389,0.4403855851549133,3.1885191707103927E-4,0.0015029412878085964,0.0020572143535956705,ID
2020-07-05T00:00:00.000Z,0.5603994503006817,0.39401623478926284,0.43822854694327285,3.1885191707103927E-4,0.001668574961372139,0.002437981051183468,ID
2020-07-06T00:00:00.000Z,0.560479302031987,0.394316323315378,0.4358966137414994,2.860579842911126E-4,0.0016946073437735043,0.0021126833630456944,ID
2020-07-07T00:00:00.000Z,0.5608785606885135,0.39371614626314766,0.43379787385990326,6.159462557924141E-4,0.0017753476624877828,0.001911685516614064,ID
2020-07-08T00:00:00.000Z,0.561517374538956,0.3940162347892628,0.4326902055890609,8.106250890698703E-4,0.001704909003059197,0.0015077630826822559,ID
2020-07-09T00:00:00.000Z,0.5625554470459251,0.39491650036760845,0.4313493439980412,0.0013361750326440901,0.0017505164023361238,9.023172044213496E-4,ID
2020-07-10T00:00:00.000Z,0.5622360401207038,0.39386619052620525,0.4294837974366224,0.001487234773897552,0.001485362422403332,0.001842325620580337,ID
2020-07-11T00:00:00.000Z,0.5618367814641773,0.39401623478926284,0.427501654215115,0.0015996941360603815,0.0015740748502635982,0.0020058165302336613,ID
2020-07-12T00:00:00.000Z,0.5619166331954826,0.3953666331567813,0.42656888093440565,0.0015794144045675903,0.0013298658904651543,0.0020578567312393636,ID
2020-07-13T00:00:00.000Z,0.5620763366580933,0.3947664561045508,0.42627738928418396,0.0015524950947175466,0.0014313310447805019,0.0019709185410484837,ID
2020-07-14T00:00:00.000Z,0.5623957435833145,0.39311596921091724,0.426452284274317,0.0016635245001801525,0.002797698575267501,0.0020176426063508016,ID
2020-07-15T00:00:00.000Z,0.5625554470459251,0.390565216738938,0.4255778093236519,0.0017120082077799795,0.003964280614388149,0.0016974505403329627,ID
2020-07-16T00:00:00.000Z,0.5620763366580932,0.3883145527930739,0.42516972101334155,0.001448379221230317,0.003880577718680011,0.0015342666386058265,ID
2020-07-17T00:00:00.000Z,0.5629547057024517,0.38651402163638265,0.42610249429405095,0.0012459031125268058,0.003960966459749151,0.0012703597174103746,ID
2020-07-18T00:00:00.000Z,0.5635935195528942,0.3850135790058067,0.4264522842743169,9.474392870145325E-4,0.003310810521789628,0.001013396479950878,ID
2020-07-19T00:00:00.000Z,0.5639129264781155,0.38276291505994264,0.4266854775944943,7.617369679144595E-4,0.002333605042943356,8.91263493526717E-4,ID
2020-07-20T00:00:00.000Z,0.5646315920598634,0.38186264948159704,0.42616079262409523,6.511711625774262E-4,0.0017998363732722447,8.641579027527602E-4,ID
2020-07-21T00:00:00.000Z,0.564312185134642,0.3821627380077123,0.42569440598374053,5.870897583841915E-4,0.0017404847071165169,5.962728320117437E-4,ID
2020-07-22T00:00:00.000Z,0.5633539643589783,0.38291295932300023,0.42563610765369625,9.539599371727105E-4,0.0012588426534444832,5.85084730497239E-4,ID
2020-07-23T00:00:00.000Z,0.5620763366580933,0.3830630035860579,0.4255195109936075,0.0013934069912184953,0.0012553603711069757,5.330747500962541E-4,ID
2020-07-24T00:00:00.000Z,0.5612778193450402,0.3841133134274611,0.4258110026438292,0.0014458088922815573,0.0013032658855122886,7.316382354289194E-4,ID
2020-07-25T00:00:00.000Z,0.5609584124198188,0.38396326916440354,0.4267437759245386,0.0014181022016863188,0.0012091784480120762,7.737808601574856E-4,ID
2020-07-26T00:00:00.000Z,0.5605591537632924,0.38471349047969156,0.42755995254515927,0.001409332159614445,0.0012795373440595633,8.747987703226314E-4,ID
2020-07-27T00:00:00.000Z,0.5603195985693764,0.38501357900580674,0.42907570912631204,0.0012349081648726627,0.0013527118836321795,0.0013529874516421255,ID
2020-07-28T00:00:00.000Z,0.5606390054945977,0.38771437574084355,0.4307080623675535,0.0014492349845080014,0.002529827159718428,0.0018093887482806483,ID
2020-07-29T00:00:00.000Z,0.5619166331954826,0.390565216738938,0.43257360892897223,0.0017808706497257616,0.0027503567722196695,0.0019876130501482936,ID
2020-07-30T00:00:00.000Z,0.563034557433757,0.3926658364217444,0.4342059621702136,0.001459465005502712,0.0026132410016163773,0.0017814144141843917,ID
